61,23,1	chr1	100.000	17	0	0	6	22	105735651	105735667	0.98	34.2
61,23,1	chr1	100.000	17	0	0	4	20	238243519	238243535	0.98	34.2
61,23,1	chrX	100.000	17	0	0	4	20	50132262	50132246	0.98	34.2
61,23,1	chr12	100.000	17	0	0	4	20	30506188	30506172	0.98	34.2
61,20,3	chr1	100.000	19	0	0	2	20	239520728	239520710	0.031	38.2
61,20,3	chr11	100.000	17	0	0	2	18	46160637	46160653	0.49	34.2
61,20,5	chr4	100.000	17	0	0	2	18	89935534	89935550	0.49	34.2
61,20,6	chr17	100.000	17	0	0	2	18	60974253	60974269	0.49	34.2
61,20,6	chr12	100.000	17	0	0	1	17	56435280	56435264	0.49	34.2
61,20,7	chr7	100.000	17	0	0	4	20	47143600	47143616	0.49	34.2
62,23,2	chr6	95.238	21	1	0	3	23	51138969	51138989	0.98	34.2
62,20,5	chr14	100.000	20	0	0	1	20	67677174	67677193	0.008	40.1
62,20,5	chr5	100.000	17	0	0	2	18	73416296	73416280	0.49	34.2
62,20,5	chr9	100.000	17	0	0	4	20	31721011	31721027	0.49	34.2
62,20,5	chr3	100.000	17	0	0	4	20	110660172	110660188	0.49	34.2
62,20,5	chr1	100.000	17	0	0	4	20	229042873	229042889	0.49	34.2
62,20,7	chr9	100.000	17	0	0	3	19	13605257	13605241	0.49	34.2
62,20,7	chr1	100.000	17	0	0	3	19	153009370	153009354	0.49	34.2
62,20,8	chr11	100.000	17	0	0	1	17	36657090	36657074	0.49	34.2
63,21,2	chrY	100.000	18	0	0	2	19	11948027	11948010	0.17	36.2
63,21,2	chrX	100.000	18	0	0	1	18	10366934	10366917	0.17	36.2
63,21,2	chr16	100.000	18	0	0	2	19	84524739	84524756	0.17	36.2
63,21,2	chr1	100.000	18	0	0	2	19	120173085	120173102	0.17	36.2
63,21,2	chr1	100.000	18	0	0	2	19	148788656	148788673	0.17	36.2
63,21,2	chr1	100.000	18	0	0	2	19	149341596	149341579	0.17	36.2
63,21,2	chr9	100.000	17	0	0	4	20	19493281	19493297	0.65	34.2
63,21,2	chr4	100.000	17	0	0	2	18	95000765	95000781	0.65	34.2
63,21,2	chr22	100.000	17	0	0	5	21	47006879	47006863	0.65	34.2
63,21,2	chr2	100.000	17	0	0	1	17	121102652	121102668	0.65	34.2
63,20,7	chr3_KI270778v1_alt	100.000	18	0	0	3	20	173149	173166	0.12	36.2
63,20,7	chr3	100.000	18	0	0	3	20	166469070	166469087	0.12	36.2
63,20,8	chr16	100.000	17	0	0	1	17	65643128	65643112	0.49	34.2
64,22,1	chr6	100.000	18	0	0	5	22	120408373	120408356	0.21	36.2
64,22,1	chr1	100.000	17	0	0	1	17	81355878	81355894	0.82	34.2
64,23,2	chr6	95.238	21	1	0	3	23	51138969	51138989	0.98	34.2
64,20,3	chr9	100.000	17	0	0	2	18	13605241	13605257	0.49	34.2
64,20,3	chr1	100.000	17	0	0	2	18	153009354	153009370	0.49	34.2
64,20,8	chr11	100.000	17	0	0	1	17	36657090	36657074	0.49	34.2
65,23,2	chr8	100.000	18	0	0	4	21	5939336	5939353	0.25	36.2
65,23,2	chrX	100.000	17	0	0	3	19	73176161	73176177	0.98	34.2
65,23,2	chr15_KI270905v1_alt	95.238	21	1	0	1	21	3937289	3937309	0.98	34.2
65,23,2	chr15_KI270905v1_alt	95.238	21	1	0	1	21	3039358	3039338	0.98	34.2
65,23,2	chr4	100.000	17	0	0	2	18	47027872	47027888	0.98	34.2
65,23,2	chr15	95.238	21	1	0	1	21	31652141	31652161	0.98	34.2
65,23,2	chr15	95.238	21	1	0	1	21	30753632	30753612	0.98	34.2
65,23,2	chr1	100.000	17	0	0	3	19	219868236	219868252	0.98	34.2
65,23,2	chr5	100.000	17	0	0	3	19	121646029	121646013	0.98	34.2
65,23,2	chr3	100.000	17	0	0	3	19	88721844	88721828	0.98	34.2
65,23,2	chr2	100.000	17	0	0	3	19	64388449	64388433	0.98	34.2
65,23,2	chr10	100.000	17	0	0	5	21	1658982	1658966	0.98	34.2
65,18,3	chr6	100.000	17	0	0	2	18	58175566	58175582	0.33	34.2
65,18,3	chr6	100.000	17	0	0	2	18	60930098	60930114	0.33	34.2
65,18,3	chr11	100.000	17	0	0	2	18	15043397	15043413	0.33	34.2
65,20,4	chr4	100.000	17	0	0	4	20	11359475	11359491	0.49	34.2
65,20,4	chr2	100.000	17	0	0	2	18	119440874	119440890	0.49	34.2
65,21,6	chr1	100.000	17	0	0	1	17	165533258	165533274	0.65	34.2
65,20,7	chr16	100.000	17	0	0	4	20	65643112	65643128	0.49	34.2
65,20,8	chr14	100.000	20	0	0	1	20	67677174	67677193	0.008	40.1
65,20,8	chr5	100.000	17	0	0	2	18	73416296	73416280	0.49	34.2
65,20,8	chr9	100.000	17	0	0	4	20	31721011	31721027	0.49	34.2
65,20,8	chr3	100.000	17	0	0	4	20	110660172	110660188	0.49	34.2
65,20,8	chr1	100.000	17	0	0	4	20	229042873	229042889	0.49	34.2
66,22,2	chr8	100.000	18	0	0	5	22	56520502	56520519	0.21	36.2
66,22,2	chr11	100.000	17	0	0	4	20	36657074	36657090	0.82	34.2
66,22,2	chr1	100.000	17	0	0	5	21	183654945	183654961	0.82	34.2
66,20,3	chr4	100.000	17	0	0	2	18	89935534	89935550	0.49	34.2
66,21,5	chr1	100.000	17	0	0	5	21	165533274	165533258	0.65	34.2
66,20,7	chr1	100.000	19	0	0	1	19	239520710	239520728	0.031	38.2
66,20,7	chr11	100.000	17	0	0	3	19	46160653	46160637	0.49	34.2
67,23,1	chrX	100.000	19	0	0	5	23	96507393	96507411	0.063	38.2
67,23,1	chr3_KI270778v1_alt	100.000	18	0	0	1	18	173166	173149	0.25	36.2
67,23,1	chr3	100.000	18	0	0	1	18	166469087	166469070	0.25	36.2
67,23,1	chr5	95.238	21	1	0	3	23	7398882	7398862	0.98	34.2
67,20,2	chr6	100.000	18	0	0	2	19	58175583	58175566	0.12	36.2
67,20,2	chr6	100.000	18	0	0	2	19	60930115	60930098	0.12	36.2
67,20,2	chr13	100.000	17	0	0	1	17	27715591	27715575	0.49	34.2
67,20,2	chr11	100.000	17	0	0	3	19	15043413	15043397	0.49	34.2
67,22,5	chr21	100.000	18	0	0	1	18	15890019	15890036	0.21	36.2
67,22,5	chr10	100.000	17	0	0	4	20	22257584	22257568	0.82	34.2
67,20,7	chr1	100.000	17	0	0	3	19	57325491	57325507	0.49	34.2
67,20,8	chr16	100.000	17	0	0	1	17	65643128	65643112	0.49	34.2
68,23,1	chr4	100.000	17	0	0	7	23	43780072	43780056	0.98	34.2
68,23,1	chr16	100.000	17	0	0	3	19	65643128	65643112	0.98	34.2
68,20,4	chr14	100.000	20	0	0	1	20	67677193	67677174	0.008	40.1
68,20,4	chr5	100.000	17	0	0	3	19	73416280	73416296	0.49	34.2
68,20,4	chr9	100.000	17	0	0	1	17	31721027	31721011	0.49	34.2
68,20,4	chr3	100.000	17	0	0	1	17	110660188	110660172	0.49	34.2
68,20,4	chr1	100.000	17	0	0	1	17	229042889	229042873	0.49	34.2
68,20,5	chr1	100.000	18	0	0	2	19	186103616	186103633	0.12	36.2
68,20,5	chr8	100.000	17	0	0	4	20	96971325	96971341	0.49	34.2
68,20,6	chr4	100.000	17	0	0	4	20	11359475	11359491	0.49	34.2
68,20,6	chr2	100.000	17	0	0	2	18	119440874	119440890	0.49	34.2
68,18,7	chr6	100.000	17	0	0	1	17	58175582	58175566	0.33	34.2
68,18,7	chr6	100.000	17	0	0	1	17	60930114	60930098	0.33	34.2
68,18,7	chr11	100.000	17	0	0	1	17	15043413	15043397	0.33	34.2
68,20,8	chr8	100.000	18	0	0	1	18	5939353	5939336	0.12	36.2
68,20,8	chrX	100.000	17	0	0	3	19	73176177	73176161	0.49	34.2
68,20,8	chr5	100.000	17	0	0	3	19	121646013	121646029	0.49	34.2
68,20,8	chr4	100.000	17	0	0	4	20	47027888	47027872	0.49	34.2
68,20,8	chr3	100.000	17	0	0	3	19	88721828	88721844	0.49	34.2
68,20,8	chr2	100.000	17	0	0	3	19	64388433	64388449	0.49	34.2
68,20,8	chr10	100.000	17	0	0	1	17	1658966	1658982	0.49	34.2
68,20,8	chr1	100.000	17	0	0	3	19	219868252	219868236	0.49	34.2
69,23,1	chr18	100.000	18	0	0	2	19	33220774	33220791	0.25	36.2
69,23,1	chr9	100.000	17	0	0	5	21	18162124	18162140	0.98	34.2
69,23,1	chr9	100.000	17	0	0	6	22	111765261	111765277	0.98	34.2
69,23,1	chr5	100.000	17	0	0	3	19	90691934	90691950	0.98	34.2
69,23,1	chr1	100.000	17	0	0	7	23	204522845	204522829	0.98	34.2
69,22,2	chr6	100.000	18	0	0	1	18	120408356	120408373	0.21	36.2
69,22,2	chr1	100.000	17	0	0	6	22	81355894	81355878	0.82	34.2
69,20,3	chr4	100.000	17	0	0	1	17	11359491	11359475	0.49	34.2
69,20,3	chr2	100.000	17	0	0	3	19	119440890	119440874	0.49	34.2
69,20,4	chrX	100.000	18	0	0	1	18	105677708	105677725	0.12	36.2
69,20,4	chr6	100.000	17	0	0	1	17	163781494	163781510	0.49	34.2
69,20,4	chr5	100.000	17	0	0	3	19	22478498	22478514	0.49	34.2
69,20,4	chr1	100.000	17	0	0	4	20	220756775	220756791	0.49	34.2
69,20,5	chr14	100.000	20	0	0	1	20	67677174	67677193	0.008	40.1
69,20,5	chr5	100.000	17	0	0	2	18	73416296	73416280	0.49	34.2
69,20,5	chr9	100.000	17	0	0	4	20	31721011	31721027	0.49	34.2
69,20,5	chr3	100.000	17	0	0	4	20	110660172	110660188	0.49	34.2
69,20,5	chr1	100.000	17	0	0	4	20	229042873	229042889	0.49	34.2
69,21,7	chr1	100.000	17	0	0	1	17	165533258	165533274	0.65	34.2
70,23,1	chr7	100.000	17	0	0	4	20	47143616	47143600	0.98	34.2
70,22,2	chr8	100.000	18	0	0	5	22	56520502	56520519	0.21	36.2
70,22,2	chr11	100.000	17	0	0	4	20	36657074	36657090	0.82	34.2
70,22,2	chr1	100.000	17	0	0	5	21	183654945	183654961	0.82	34.2
70,20,3	chr4	100.000	17	0	0	2	18	89935534	89935550	0.49	34.2
70,21,5	chr1	100.000	17	0	0	5	21	165533274	165533258	0.65	34.2
70,20,7	chr1	100.000	19	0	0	1	19	239520710	239520728	0.031	38.2
70,20,7	chr11	100.000	17	0	0	3	19	46160653	46160637	0.49	34.2
71,20,4	chr16	100.000	17	0	0	4	20	65643112	65643128	0.49	34.2
71,18,8	chr6	100.000	17	0	0	2	18	58175566	58175582	0.33	34.2
71,18,8	chr6	100.000	17	0	0	2	18	60930098	60930114	0.33	34.2
71,18,8	chr11	100.000	17	0	0	2	18	15043397	15043413	0.33	34.2
72,20,1	chrX	100.000	17	0	0	4	20	84454929	84454945	0.49	34.2
72,23,2	chr4	100.000	19	0	0	3	21	11359475	11359493	0.063	38.2
72,23,2	chr4	100.000	18	0	0	4	21	35330062	35330045	0.25	36.2
72,23,2	chr3	100.000	19	0	0	4	22	139620018	139620036	0.063	38.2
72,23,2	chr3	100.000	17	0	0	4	20	41068364	41068380	0.98	34.2
72,23,2	chr1	100.000	18	0	0	5	22	17665197	17665214	0.25	36.2
72,23,2	chr1	100.000	17	0	0	7	23	61391025	61391041	0.98	34.2
72,23,2	chr1	100.000	17	0	0	5	21	215152699	215152715	0.98	34.2
72,23,2	chrX	100.000	17	0	0	7	23	100727275	100727259	0.98	34.2
72,23,2	chr10_GL383546v1_alt	100.000	17	0	0	5	21	305328	305312	0.98	34.2
72,23,2	chr10	100.000	17	0	0	5	21	45464497	45464481	0.98	34.2
72,23,2	chr10	100.000	17	0	0	7	23	52911118	52911134	0.98	34.2
72,23,2	chr6	100.000	17	0	0	7	23	24033691	24033707	0.98	34.2
72,23,2	chr2	100.000	17	0	0	1	17	119440874	119440890	0.98	34.2
72,23,2	chr15	100.000	17	0	0	7	23	59018411	59018427	0.98	34.2
72,20,3	chr16	100.000	17	0	0	1	17	65643128	65643112	0.49	34.2
72,20,4	chr4	100.000	17	0	0	3	19	89935550	89935534	0.49	34.2
72,18,5	chr6	100.000	17	0	0	2	18	58175566	58175582	0.33	34.2
72,18,5	chr6	100.000	17	0	0	2	18	60930098	60930114	0.33	34.2
72,18,5	chr11	100.000	17	0	0	2	18	15043397	15043413	0.33	34.2
72,20,6	chr1	100.000	19	0	0	1	19	239520710	239520728	0.031	38.2
72,20,6	chr11	100.000	17	0	0	3	19	46160653	46160637	0.49	34.2
72,21,8	chr1	100.000	17	0	0	5	21	165533274	165533258	0.65	34.2
73,23,1	chr4	100.000	17	0	0	7	23	43780072	43780056	0.98	34.2
73,23,1	chr16	100.000	17	0	0	3	19	65643128	65643112	0.98	34.2
73,23,2	chr8	100.000	18	0	0	4	21	5939336	5939353	0.25	36.2
73,23,2	chrX	100.000	17	0	0	3	19	73176161	73176177	0.98	34.2
73,23,2	chr15_KI270905v1_alt	95.238	21	1	0	1	21	3937289	3937309	0.98	34.2
73,23,2	chr15_KI270905v1_alt	95.238	21	1	0	1	21	3039358	3039338	0.98	34.2
73,23,2	chr4	100.000	17	0	0	2	18	47027872	47027888	0.98	34.2
73,23,2	chr15	95.238	21	1	0	1	21	31652141	31652161	0.98	34.2
73,23,2	chr15	95.238	21	1	0	1	21	30753632	30753612	0.98	34.2
73,23,2	chr1	100.000	17	0	0	3	19	219868236	219868252	0.98	34.2
73,23,2	chr5	100.000	17	0	0	3	19	121646029	121646013	0.98	34.2
73,23,2	chr3	100.000	17	0	0	3	19	88721844	88721828	0.98	34.2
73,23,2	chr2	100.000	17	0	0	3	19	64388449	64388433	0.98	34.2
73,23,2	chr10	100.000	17	0	0	5	21	1658982	1658966	0.98	34.2
73,20,4	chr4	100.000	17	0	0	4	20	11359475	11359491	0.49	34.2
73,20,4	chr2	100.000	17	0	0	2	18	119440874	119440890	0.49	34.2
73,20,5	chr1	100.000	18	0	0	2	19	186103616	186103633	0.12	36.2
73,20,5	chr8	100.000	17	0	0	4	20	96971325	96971341	0.49	34.2
73,21,6	chr1	100.000	17	0	0	1	17	165533258	165533274	0.65	34.2
73,18,7	chr6	100.000	17	0	0	1	17	58175582	58175566	0.33	34.2
73,18,7	chr6	100.000	17	0	0	1	17	60930114	60930098	0.33	34.2
73,18,7	chr11	100.000	17	0	0	1	17	15043413	15043397	0.33	34.2
73,20,8	chr14	100.000	20	0	0	1	20	67677174	67677193	0.008	40.1
73,20,8	chr5	100.000	17	0	0	2	18	73416296	73416280	0.49	34.2
73,20,8	chr9	100.000	17	0	0	4	20	31721011	31721027	0.49	34.2
73,20,8	chr3	100.000	17	0	0	4	20	110660172	110660188	0.49	34.2
73,20,8	chr1	100.000	17	0	0	4	20	229042873	229042889	0.49	34.2
74,20,1	chr4	100.000	18	0	0	2	19	24946522	24946539	0.12	36.2
74,23,2	chr8	100.000	18	0	0	4	21	5939336	5939353	0.25	36.2
74,23,2	chrX	100.000	17	0	0	3	19	73176161	73176177	0.98	34.2
74,23,2	chr15_KI270905v1_alt	95.238	21	1	0	1	21	3937289	3937309	0.98	34.2
74,23,2	chr15_KI270905v1_alt	95.238	21	1	0	1	21	3039358	3039338	0.98	34.2
74,23,2	chr4	100.000	17	0	0	2	18	47027872	47027888	0.98	34.2
74,23,2	chr15	95.238	21	1	0	1	21	31652141	31652161	0.98	34.2
74,23,2	chr15	95.238	21	1	0	1	21	30753632	30753612	0.98	34.2
74,23,2	chr1	100.000	17	0	0	3	19	219868236	219868252	0.98	34.2
74,23,2	chr5	100.000	17	0	0	3	19	121646029	121646013	0.98	34.2
74,23,2	chr3	100.000	17	0	0	3	19	88721844	88721828	0.98	34.2
74,23,2	chr2	100.000	17	0	0	3	19	64388449	64388433	0.98	34.2
74,23,2	chr10	100.000	17	0	0	5	21	1658982	1658966	0.98	34.2
74,18,3	chr6	100.000	17	0	0	2	18	58175566	58175582	0.33	34.2
74,18,3	chr6	100.000	17	0	0	2	18	60930098	60930114	0.33	34.2
74,18,3	chr11	100.000	17	0	0	2	18	15043397	15043413	0.33	34.2
74,20,4	chr4	100.000	17	0	0	4	20	11359475	11359491	0.49	34.2
74,20,4	chr2	100.000	17	0	0	2	18	119440874	119440890	0.49	34.2
74,21,6	chr1	100.000	17	0	0	1	17	165533258	165533274	0.65	34.2
74,20,7	chr16	100.000	17	0	0	4	20	65643112	65643128	0.49	34.2
74,20,8	chr14	100.000	20	0	0	1	20	67677174	67677193	0.008	40.1
74,20,8	chr5	100.000	17	0	0	2	18	73416296	73416280	0.49	34.2
74,20,8	chr9	100.000	17	0	0	4	20	31721011	31721027	0.49	34.2
74,20,8	chr3	100.000	17	0	0	4	20	110660172	110660188	0.49	34.2
74,20,8	chr1	100.000	17	0	0	4	20	229042873	229042889	0.49	34.2
75,23,1	chr4	100.000	19	0	0	3	21	11359493	11359475	0.063	38.2
75,23,1	chr4	100.000	18	0	0	3	20	35330045	35330062	0.25	36.2
75,23,1	chr3	100.000	19	0	0	2	20	139620036	139620018	0.063	38.2
75,23,1	chr3	100.000	17	0	0	4	20	41068380	41068364	0.98	34.2
75,23,1	chr1	100.000	18	0	0	2	19	17665214	17665197	0.25	36.2
75,23,1	chr1	100.000	17	0	0	1	17	61391041	61391025	0.98	34.2
75,23,1	chr1	100.000	17	0	0	3	19	215152715	215152699	0.98	34.2
75,23,1	chrX	100.000	17	0	0	1	17	100727259	100727275	0.98	34.2
75,23,1	chr10_GL383546v1_alt	100.000	17	0	0	3	19	305312	305328	0.98	34.2
75,23,1	chr10	100.000	17	0	0	3	19	45464481	45464497	0.98	34.2
75,23,1	chr10	100.000	17	0	0	1	17	52911134	52911118	0.98	34.2
75,23,1	chr6	100.000	17	0	0	1	17	24033707	24033691	0.98	34.2
75,23,1	chr2	100.000	17	0	0	7	23	119440890	119440874	0.98	34.2
75,23,1	chr15	100.000	17	0	0	1	17	59018427	59018411	0.98	34.2
75,20,6	chrX	100.000	18	0	0	1	18	105677708	105677725	0.12	36.2
75,20,6	chr6	100.000	17	0	0	1	17	163781494	163781510	0.49	34.2
75,20,6	chr5	100.000	17	0	0	3	19	22478498	22478514	0.49	34.2
75,20,6	chr1	100.000	17	0	0	4	20	220756775	220756791	0.49	34.2
75,20,7	chr8	100.000	18	0	0	3	20	5939336	5939353	0.12	36.2
75,20,7	chrX	100.000	17	0	0	2	18	73176161	73176177	0.49	34.2
75,20,7	chr5	100.000	17	0	0	2	18	121646029	121646013	0.49	34.2
75,20,7	chr4	100.000	17	0	0	1	17	47027872	47027888	0.49	34.2
75,20,7	chr3	100.000	17	0	0	2	18	88721844	88721828	0.49	34.2
75,20,7	chr2	100.000	17	0	0	2	18	64388449	64388433	0.49	34.2
75,20,7	chr10	100.000	17	0	0	4	20	1658982	1658966	0.49	34.2
75,20,7	chr1	100.000	17	0	0	2	18	219868236	219868252	0.49	34.2
75,20,8	chr7	100.000	17	0	0	1	17	47143616	47143600	0.49	34.2
76,23,1	chr4	100.000	17	0	0	7	23	43780072	43780056	0.98	34.2
76,23,1	chr16	100.000	17	0	0	3	19	65643128	65643112	0.98	34.2
76,20,2	chr4	100.000	18	0	0	2	19	24946539	24946522	0.12	36.2
76,20,4	chr14	100.000	20	0	0	1	20	67677193	67677174	0.008	40.1
76,20,4	chr5	100.000	17	0	0	3	19	73416280	73416296	0.49	34.2
76,20,4	chr9	100.000	17	0	0	1	17	31721027	31721011	0.49	34.2
76,20,4	chr3	100.000	17	0	0	1	17	110660188	110660172	0.49	34.2
76,20,4	chr1	100.000	17	0	0	1	17	229042889	229042873	0.49	34.2
76,20,5	chr1	100.000	18	0	0	2	19	186103616	186103633	0.12	36.2
76,20,5	chr8	100.000	17	0	0	4	20	96971325	96971341	0.49	34.2
76,20,6	chr4	100.000	17	0	0	4	20	11359475	11359491	0.49	34.2
76,20,6	chr2	100.000	17	0	0	2	18	119440874	119440890	0.49	34.2
76,18,7	chr6	100.000	17	0	0	1	17	58175582	58175566	0.33	34.2
76,18,7	chr6	100.000	17	0	0	1	17	60930114	60930098	0.33	34.2
76,18,7	chr11	100.000	17	0	0	1	17	15043413	15043397	0.33	34.2
76,20,8	chr8	100.000	18	0	0	1	18	5939353	5939336	0.12	36.2
76,20,8	chrX	100.000	17	0	0	3	19	73176177	73176161	0.49	34.2
76,20,8	chr5	100.000	17	0	0	3	19	121646013	121646029	0.49	34.2
76,20,8	chr4	100.000	17	0	0	4	20	47027888	47027872	0.49	34.2
76,20,8	chr3	100.000	17	0	0	3	19	88721828	88721844	0.49	34.2
76,20,8	chr2	100.000	17	0	0	3	19	64388433	64388449	0.49	34.2
76,20,8	chr10	100.000	17	0	0	1	17	1658966	1658982	0.49	34.2
76,20,8	chr1	100.000	17	0	0	3	19	219868252	219868236	0.49	34.2
77,23,1	chr14	100.000	18	0	0	1	18	67677176	67677193	0.25	36.2
77,23,1	chr13	100.000	18	0	0	3	20	54036518	54036535	0.25	36.2
77,23,1	chr1	100.000	18	0	0	2	19	229042873	229042890	0.25	36.2
77,23,1	chr9	100.000	17	0	0	2	18	31721011	31721027	0.98	34.2
77,23,1	chr6	100.000	17	0	0	6	22	46903774	46903758	0.98	34.2
77,23,1	chr6	100.000	17	0	0	3	19	160958322	160958306	0.98	34.2
77,23,1	chr5	100.000	17	0	0	4	20	15045967	15045983	0.98	34.2
77,23,1	chr3	100.000	17	0	0	6	22	54934082	54934098	0.98	34.2
77,23,1	chr3	100.000	17	0	0	2	18	110660172	110660188	0.98	34.2
77,20,6	chrX	100.000	18	0	0	1	18	105677708	105677725	0.12	36.2
77,20,6	chr6	100.000	17	0	0	1	17	163781494	163781510	0.49	34.2
77,20,6	chr5	100.000	17	0	0	3	19	22478498	22478514	0.49	34.2
77,20,6	chr1	100.000	17	0	0	4	20	220756775	220756791	0.49	34.2
77,20,7	chr8	100.000	18	0	0	3	20	5939336	5939353	0.12	36.2
77,20,7	chrX	100.000	17	0	0	2	18	73176161	73176177	0.49	34.2
77,20,7	chr5	100.000	17	0	0	2	18	121646029	121646013	0.49	34.2
77,20,7	chr4	100.000	17	0	0	1	17	47027872	47027888	0.49	34.2
77,20,7	chr3	100.000	17	0	0	2	18	88721844	88721828	0.49	34.2
77,20,7	chr2	100.000	17	0	0	2	18	64388449	64388433	0.49	34.2
77,20,7	chr10	100.000	17	0	0	4	20	1658982	1658966	0.49	34.2
77,20,7	chr1	100.000	17	0	0	2	18	219868236	219868252	0.49	34.2
77,20,8	chr7	100.000	17	0	0	1	17	47143616	47143600	0.49	34.2
78,23,1	chr6	95.238	21	1	0	1	21	51138989	51138969	0.98	34.2
78,20,3	chr1	100.000	19	0	0	2	20	239520728	239520710	0.031	38.2
78,20,3	chr11	100.000	17	0	0	2	18	46160637	46160653	0.49	34.2
78,20,5	chr4	100.000	17	0	0	2	18	89935534	89935550	0.49	34.2
78,20,6	chr17	100.000	17	0	0	2	18	60974253	60974269	0.49	34.2
78,20,6	chr12	100.000	17	0	0	1	17	56435280	56435264	0.49	34.2
78,20,7	chr7	100.000	17	0	0	4	20	47143600	47143616	0.49	34.2
79,23,1	chr16_KI270853v1_alt	95.455	22	1	0	1	22	2651640	2651619	0.25	36.2
79,23,1	chr16	95.455	22	1	0	1	22	16990679	16990658	0.25	36.2
79,23,1	chr2	100.000	17	0	0	4	20	356879	356863	0.98	34.2
79,23,1	chr9	100.000	17	0	0	6	22	13605241	13605257	0.98	34.2
79,23,1	chr1	100.000	17	0	0	6	22	153009354	153009370	0.98	34.2
79,22,2	chr6	100.000	18	0	0	1	18	120408356	120408373	0.21	36.2
79,22,2	chr1	100.000	17	0	0	6	22	81355894	81355878	0.82	34.2
79,20,3	chr14	100.000	20	0	0	1	20	67677174	67677193	0.008	40.1
79,20,3	chr5	100.000	17	0	0	2	18	73416296	73416280	0.49	34.2
79,20,3	chr9	100.000	17	0	0	4	20	31721011	31721027	0.49	34.2
79,20,3	chr3	100.000	17	0	0	4	20	110660172	110660188	0.49	34.2
79,20,3	chr1	100.000	17	0	0	4	20	229042873	229042889	0.49	34.2
79,20,4	chrX	100.000	18	0	0	1	18	105677708	105677725	0.12	36.2
79,20,4	chr6	100.000	17	0	0	1	17	163781494	163781510	0.49	34.2
79,20,4	chr5	100.000	17	0	0	3	19	22478498	22478514	0.49	34.2
79,20,4	chr1	100.000	17	0	0	4	20	220756775	220756791	0.49	34.2
79,20,5	chr8	100.000	18	0	0	1	18	5939353	5939336	0.12	36.2
79,20,5	chrX	100.000	17	0	0	3	19	73176177	73176161	0.49	34.2
79,20,5	chr5	100.000	17	0	0	3	19	121646013	121646029	0.49	34.2
79,20,5	chr4	100.000	17	0	0	4	20	47027888	47027872	0.49	34.2
79,20,5	chr3	100.000	17	0	0	3	19	88721828	88721844	0.49	34.2
79,20,5	chr2	100.000	17	0	0	3	19	64388433	64388449	0.49	34.2
79,20,5	chr10	100.000	17	0	0	1	17	1658966	1658982	0.49	34.2
79,20,5	chr1	100.000	17	0	0	3	19	219868252	219868236	0.49	34.2
80,21,1	chrY	100.000	18	0	0	3	20	11948010	11948027	0.17	36.2
80,21,1	chrX	100.000	18	0	0	4	21	10366917	10366934	0.17	36.2
80,21,1	chr16	100.000	18	0	0	3	20	84524756	84524739	0.17	36.2
80,21,1	chr1	100.000	18	0	0	3	20	120173102	120173085	0.17	36.2
80,21,1	chr1	100.000	18	0	0	3	20	148788673	148788656	0.17	36.2
80,21,1	chr1	100.000	18	0	0	3	20	149341579	149341596	0.17	36.2
80,21,1	chr9	100.000	17	0	0	2	18	19493297	19493281	0.65	34.2
80,21,1	chr4	100.000	17	0	0	4	20	95000781	95000765	0.65	34.2
80,21,1	chr22	100.000	17	0	0	1	17	47006863	47006879	0.65	34.2
80,21,1	chr2	100.000	17	0	0	5	21	121102668	121102652	0.65	34.2
80,22,2	chr7	95.238	21	1	0	1	21	13283233	13283213	0.82	34.2
80,22,2	chr1	100.000	17	0	0	6	22	71653397	71653381	0.82	34.2
80,20,3	chr1	100.000	18	0	0	2	19	186103616	186103633	0.12	36.2
80,20,3	chr8	100.000	17	0	0	4	20	96971325	96971341	0.49	34.2
80,20,4	chr8	100.000	18	0	0	3	20	5939336	5939353	0.12	36.2
80,20,4	chrX	100.000	17	0	0	2	18	73176161	73176177	0.49	34.2
80,20,4	chr5	100.000	17	0	0	2	18	121646029	121646013	0.49	34.2
80,20,4	chr4	100.000	17	0	0	1	17	47027872	47027888	0.49	34.2
80,20,4	chr3	100.000	17	0	0	2	18	88721844	88721828	0.49	34.2
80,20,4	chr2	100.000	17	0	0	2	18	64388449	64388433	0.49	34.2
80,20,4	chr10	100.000	17	0	0	4	20	1658982	1658966	0.49	34.2
80,20,4	chr1	100.000	17	0	0	2	18	219868236	219868252	0.49	34.2
80,20,5	chr3_KI270778v1_alt	100.000	18	0	0	1	18	173166	173149	0.12	36.2
80,20,5	chr3	100.000	18	0	0	1	18	166469087	166469070	0.12	36.2
80,20,6	chr14	100.000	20	0	0	1	20	67677193	67677174	0.008	40.1
80,20,6	chr5	100.000	17	0	0	3	19	73416280	73416296	0.49	34.2
80,20,6	chr9	100.000	17	0	0	1	17	31721027	31721011	0.49	34.2
80,20,6	chr3	100.000	17	0	0	1	17	110660188	110660172	0.49	34.2
80,20,6	chr1	100.000	17	0	0	1	17	229042889	229042873	0.49	34.2
81,23,1	chrX	100.000	17	0	0	7	23	105677725	105677709	0.98	34.2
81,23,1	chr5	100.000	17	0	0	6	22	22478514	22478498	0.98	34.2
81,23,1	chr18	100.000	17	0	0	3	19	22563678	22563694	0.98	34.2
81,23,1	chr1	100.000	17	0	0	5	21	220756791	220756775	0.98	34.2
81,23,2	chr17_KI270857v1_alt	100.000	18	0	0	6	23	1037606	1037589	0.25	36.2
81,23,2	chr17	100.000	18	0	0	6	23	36801258	36801241	0.25	36.2
